uniqueId,uid,NormCode,SOQ
21038480,889209,005,1
65000094,889209,105,6
21087366,889209,411,3
21088946,889209,005,1
21087821,889209,401,18
20093128,889209,111,32
68362182,889209,411,9
21031719,889209,011,24
21055185,889209,005,3
20280037,889209,005,24
65000175,889209,105,6
65000103,889209,005,1
65000043,889209,005,1
21090926,889209,400,12
21141356,889209,001,4
21189192,889209,011,3
65000099,889209,401,48
65000045,889209,405,7
65000315,889209,101,3
21071761,889209,105,8
67526330,889209,005,1
67898916,889209,005,1
68148519,889209,005,1
21051154,889209,005,1
20260326,889209,001,3
21142889,889209,005,3
65038606,889209,105,7
65000173,889209,401,3
68520973,889209,001,3
21087823,889209,005,1
21028789,889209,001,24
20296649,889209,001,1
21141185,889209,005,12
21088608,889209,005,1
21028788,889209,005,1
21087365,889209,411,3
20223740,889209,005,1
20223744,889209,005,1
20271665,889209,005,6
21051151,889209,005,24
65036972,889209,005,24
20093126,889209,005,1
67158725,889209,005,1
21031713,889209,011,2
21088945,889209,005,1
21031723,889209,005,1
21189189,889209,005,1
21087822,889209,005,1
68520982,889209,005,1
20271669,889209,111,10
20276669,889210,411,1320
20271668,889210,111,736
67613440,889210,005,1
20098682,889210,005,1056
21031720,889210,005,3
67526330,889210,105,12
67898916,889210,105,12
68148519,889210,105,12
21141355,889210,105,1
21051152,889210,005,1
67500261,889210,001,440
65000047,889210,405,29
21036758,889210,001,348
20271671,889210,005,1
65000098,889210,101,1
20296453,889210,005,108
21189192,889210,401,7
65000178,889210,011,558
65038603,889210,101,1355
21031719,889210,005,1
65000313,889210,005,5
21038476,889210,105,22
65000043,889210,005,1
21038334,889210,005,1
21028785,889210,005,4
21038481,889210,005,1
21087365,889210,005,3
68594505,889210,001,108
21051153,889210,005,1
21141354,889210,005,5
68362156,889210,401,9
21142890,889210,011,76
68362155,889210,001,464
21038478,889210,005,1
21031714,889210,005,576
67070314,889210,005,576
20296649,889210,005,1764
21051154,889210,111,2544
21087368,889210,105,14
21189002,889210,005,12
21087821,889210,411,2628
20260325,889210,001,48
21088945,889210,005,1
20272817,889210,005,240
20271665,889210,005,1
21031723,889210,001,144
21141202,889210,111,103
65000100,889210,011,1296
21083504,889210,005,5
65000177,889210,400,12
20280037,889210,005,2
21028786,889210,411,2420
21038323,889210,005,1
21087824,889210,111,2064
20064019,889210,401,10
68421177,889210,005,6
21141200,889210,001,288
65000176,889210,005,30
21189377,889210,011,18
20093126,889210,001,31
65025035,889210,005,16
67052108,889210,005,2
65000103,889210,011,76
21031713,889210,005,4
65025031,889210,005,20
21039240,889210,011,46
21018875,889210,001,336
68195031,889210,001,432
21188999,889210,411,122
65000052,889211,001,24
65000044,889211,005,16
65000045,889211,005,12
65025137,889211,005,24
21090467,889211,101,15
65000208,889211,005,2
20098682,889211,005,1
21088945,889211,005,2
21141610,889211,005,1
21087823,889211,400,12
21087379,889211,005,12
21038477,889211,005,2
21141353,889211,005,4
68520973,889211,005,2
21087365,889211,005,1
21142890,889211,105,7
21141184,889211,005,1
67386922,889211,005,1
67386924,889211,005,1
21188999,889211,001,12
21038476,889211,001,3
20271669,889211,111,32
21038483,889211,005,1
21038482,889211,101,120
68362154,889211,105,7
67014611,889211,005,1
21189185,889211,005,1
20280037,889211,001,48
21189189,889211,401,7
21038334,889211,005,2
68362181,889211,001,4
20276672,889211,001,20
21087816,889211,005,1
21039239,889211,001,3
21031712,889211,005,6
21087825,889211,005,2
65025035,889211,111,96
20296649,889211,005,1
67526330,889211,411,90
67898916,889211,411,90
68148519,889211,411,90
20260325,889211,005,36
21028787,889211,111,39
21152627,889211,005,20
20098611,889211,401,80
21090926,889211,005,30
67158727,889211,405,8
68558777,889211,005,1
65000301,889211,005,40
67613440,889211,401,15
65000323,889211,001,3
21038318,889211,105,7
68362182,889211,005,1
21090468,889211,101,6
21051154,889211,005,1
21141201,889211,401,6
21189377,889211,001,48
65000058,889211,011,4
68362156,889211,001,24
21087374,889211,005,1
65000046,889211,105,2
21087826,889211,005,96
65038606,889211,411,72
67500261,889211,005,56
67606813,889211,011,4
20093126,889211,401,2
21031723,889211,001,24
68362156,889212,401,24
21087822,889212,005,1
65000313,889212,001,24
21090467,889212,101,29
21087826,889212,005,1
68520973,889212,101,96
21038481,889212,011,54
20098682,889212,005,40
21152627,889212,005,16
21142890,889212,005,1
20276669,889212,105,2
21141359,889212,005,1
21141202,889212,005,1
65000207,889212,401,2
21083504,889212,005,36
21087819,889212,411,4
21038318,889212,005,20
65025137,889212,005,28
65000045,889212,005,12
21051154,889212,101,16
68362158,889212,001,24
21031713,889212,005,1
68421177,889212,005,1
65000101,889212,105,1
20280036,889212,001,1
68520982,889212,005,1
21090468,889212,101,1
65038606,889212,005,24
65000047,889212,105,1
21038483,889212,005,1
67158727,889212,005,12
21095090,889212,005,1
21141610,889212,005,1
65000315,889212,005,1
21038323,889212,105,1
21028788,889212,001,6
68195038,889212,401,60
21087816,889212,001,12
21068907,889212,005,1
20271671,889212,005,1
65000100,889212,005,1
67500261,889212,101,14
21141185,889212,411,36
21088945,889212,401,1
20271668,889212,001,16
20260325,889212,005,6
67526330,889212,001,32
67898916,889212,001,32
68148519,889212,001,32
21090925,889212,401,3
21087823,889212,001,2
65000177,889212,005,1
21087377,889212,001,16
68362180,889212,005,30
65000174,889212,005,1
20276672,889212,405,2
65000311,889212,005,1
67052108,889212,011,3
67606813,889212,001,16
21087365,889212,011,2
20280037,889212,400,12
21141201,889212,005,1
67158725,889212,001,6
20103643,889212,111,72
65025035,889212,005,1
20271665,889212,005,1
21141184,889213,005,1
68362156,889213,411,48
65000062,889213,111,10
20098611,889213,105,5
21141355,889213,001,3
65000323,889213,005,1
68362182,889213,105,4
21038320,889213,005,1
20271665,889213,001,5
21141352,889213,405,5
20276669,889213,005,1
21087821,889213,005,1
67017903,889213,001,24
65000098,889213,001,24
21189002,889213,005,1
21141200,889213,101,29
21087371,889213,005,1
21038323,889213,001,24
65000237,889213,005,16
21087822,889213,101,5
21090925,889213,005,2
21087374,889213,005,1
21028787,889213,401,80
21131510,889213,105,4
21088945,889213,411,10
67386922,889213,001,24
67386924,889213,001,24
20103643,889213,005,1
65000044,889213,005,2
21152629,889213,005,1
21031718,889213,005,1
68362159,889213,105,5
21090467,889213,005,1
65000175,889213,005,6
20093128,889213,005,40
68362155,889213,005,12
21142889,889213,400,12
68644416,889213,001,24
21087825,889213,005,48
65000046,889213,401,4
68362181,889213,401,1
21088946,889213,005,36
21031720,889213,005,30
21189303,889213,111,144
65000302,889213,005,24
21087365,889213,011,2
21141354,889213,005,1
65000178,889213,005,40
67526330,889213,401,2
67898916,889213,401,2
68148519,889213,401,2
65000103,889213,005,12
67613440,889213,005,1
21090926,889213,005,1
21031723,889213,005,2
20296453,889213,005,84
21031721,889213,005,1
21071761,889213,005,1
21038476,889213,401,108
21031714,889213,005,1
67070314,889213,005,1
21026564,889213,101,48
21087372,889213,101,96
21039239,889214,005,36
21188999,889214,005,1
21028788,889214,005,1
21142889,889214,005,1
65000047,889214,101,15
21189196,889214,001,1
68195031,889214,005,1
21038320,889214,005,1
21152627,889214,005,20
21141355,889214,005,1
21141610,889214,105,1
65000313,889214,401,40
21141183,889214,400,12
65000173,889214,411,36
21141201,889214,005,1
21189377,889214,405,1
21031720,889214,001,16
20098682,889214,005,1
20223740,889214,401,48
20223744,889214,401,48
67500261,889214,005,1
21141354,889214,400,1
65000052,889214,005,1
65000175,889214,005,1
21141356,889214,005,30
65000315,889214,005,1
20273957,889214,001,3
20296453,889214,401,1
21087825,889214,005,20
65000094,889214,001,36
21090468,889214,001,24
68362182,889214,101,1
65000323,889214,005,1
21088608,889214,105,1
21051153,889214,005,1
65000177,889214,005,12
21031721,889214,101,32
21068907,889214,001,24
21071761,889214,005,1
21031723,889214,005,1
68362180,889214,005,28
21031719,889214,105,1
21051151,889214,005,1
65036972,889214,005,1
65000102,889214,005,48
21087823,889214,005,12
20271671,889214,005,6
21095090,889214,105,1
21087371,889214,005,1
21141200,889214,005,1
21189185,889214,005,16
65000062,889214,401,1
21055185,889214,001,2
21031718,889214,011,3
21189192,889214,005,1
65000208,889214,101,4
21051152,889214,001,1
21031714,889214,001,1
67070314,889214,001,1
67606813,889214,401,1
21087822,889214,005,2
21087820,889214,101,96
68558777,889214,001,16
20271669,889214,111,48
65000176,889215,005,1
68362159,889215,005,6
68362181,889215,411,48
21131510,889215,111,72
68421177,889215,401,4
65025136,889215,005,1
21189185,889215,105,4
21028788,889215,005,1
68594505,889215,001,4
20273957,889215,005,1
65025137,889215,005,1
65000047,889215,005,24
21038482,889215,005,20
21031721,889215,411,40
68362156,889215,005,24
65025035,889215,005,1
20280037,889215,111,5
21189377,889215,001,24
21051154,889215,005,36
21141610,889215,101,16
65000301,889215,005,12
21028789,889215,001,1
20260325,889215,005,1
21087365,889215,005,1
65000052,889215,400,12
20098682,889215,005,1
67386922,889215,005,1
67386924,889215,005,1
21028785,889215,001,2
65000101,889215,111,48
21087379,889215,405,2
20276672,889215,005,1
65000177,889215,005,1
20067720,889215,005,30
21087825,889215,401,3
21141354,889215,105,2
68558777,889215,005,1
21189189,889215,105,4
67017903,889215,001,4
21142889,889215,001,2
65000103,889215,005,20
21026564,889215,005,16
21087820,889215,001,24
21051153,889215,005,1
68520982,889215,005,1
21038478,889215,011,3
20223740,889215,401,2
20223744,889215,401,2
65000097,889215,101,20
21087816,889215,005,12
21090926,889215,005,1
21141356,889215,001,6
21087377,889215,105,3
65000313,889215,001,2
20271669,889215,005,1
21051152,889215,005,1
21038481,889215,005,28
67158725,889215,111,11
65000323,889215,401,54
65000302,889215,005,1
21135330,889215,011,2
20271665,889215,411,11
68362180,889215,005,1
21038334,889215,005,1
20260325,889216,005,1
20273957,889216,005,1
21088608,889216,005,1
21038481,889216,411,120
68520973,889216,001,23
21083504,889216,005,20
20272817,889216,005,1
21189192,889216,101,12
21142889,889216,101,11
20276669,889216,400,18
21031723,889216,400,20
21087366,889216,401,12
65000301,889216,111,1
20271669,889216,005,1
21038483,889216,005,1
68421177,889216,405,27
21189189,889216,001,10
21031720,889216,005,28
65025035,889216,001,9
68195038,889216,001,23
65000043,889216,001,11
65000102,889216,001,11
68362158,889216,001,9
21051152,889216,101,48
20271665,889216,105,17
21038480,889216,005,6
21087824,889216,001,72
21031712,889216,005,1
21039239,889216,005,24
67158723,889216,005,90
21071761,889216,105,11
21038334,889216,401,21
21087820,889216,105,9
21087379,889216,005,12
21051153,889216,400,1
21051151,889216,011,22
65036972,889216,011,22
21152629,889216,005,1
65000044,889216,011,24
65000045,889216,005,36
20276672,889216,011,5
65000237,889216,005,1
21038478,889216,005,1
21026564,889216,105,23
21028786,889216,401,10
68195031,889216,005,1
67526330,889216,005,1
67898916,889216,005,1
68148519,889216,005,1
21087374,889216,005,1
68362154,889216,101,72
21087822,889216,005,1
65000178,889216,005,1
65000177,889216,005,1
21141184,889216,005,16
20271670,889216,001,23
65025137,889216,001,13
68362180,889216,101,96
21018875,889216,005,1
65000097,889216,005,1
65000174,889216,005,1
65000098,889216,400,12
20098682,889216,005,1
20271668,889216,005,1
65038603,889216,005,12
65000094,889216,005,20
65000176,889216,001,7
65025035,889217,401,1
67017903,889217,105,1
21087372,889217,005,1
21087366,889217,005,1
21087816,889217,101,29
68195031,889217,105,2
68644416,889217,111,48
65000176,889217,005,1
21152627,889217,005,16
21189002,889217,005,1
67158725,889217,001,6
65025137,889217,005,12
65025136,889217,005,1
21088945,889217,005,1
20271665,889217,005,36
21038323,889217,011,5
65000174,889217,005,1
21087379,889217,005,6
65000097,889217,001,4
21039239,889217,105,1
21141200,889217,005,1
67613440,889217,005,24
20271668,889217,005,1
20280036,889217,005,1
68362181,889217,001,6
21038483,889217,001,48
21051152,889217,001,16
21028788,889217,005,1
65000177,889217,401,18
68520982,889217,005,48
21141183,889217,400,12
65000208,889217,011,36
67500261,889217,001,5
21141202,889217,005,1
65000315,889217,111,16
21028786,889217,401,1
21031722,889217,005,1
20271669,889217,111,72
21189196,889217,005,30
20064019,889217,005,1
21036758,889217,005,20
20260326,889217,105,1
21087819,889217,101,2
20093128,889217,001,2
20296453,889217,405,3
21087368,889217,005,1
65000045,889217,101,3
21087822,889217,005,1
21141354,889217,001,6
21051154,889217,401,2
68594505,889217,005,2
21087377,889217,411,48
20067720,889217,005,2
65000301,889217,001,16
21087821,889217,005,1
21087823,889217,005,1
68362159,889217,005,1
21051153,889217,401,2
65000178,889217,001,12
21028784,889217,005,12
21051151,889217,005,20
65036972,889217,005,20
21038477,889217,005,28
65000047,889217,011,6
21087824,889217,401,20
21031712,889218,001,72
20272817,889218,011,144
21031719,889218,005,2
21090926,889218,005,6
65000044,889218,401,4
20273957,889218,005,24
21038480,889218,405,10
65000209,889218,005,1
21038323,889218,005,1
65000173,889218,005,1
21087372,889218,005,1
68362158,889218,400,24
68558777,889218,005,1
21038477,889218,400,12
21135330,889218,101,10
21031722,889218,005,1
21189196,889218,005,1
65000043,889218,005,2
21141184,889218,401,3
68594505,889218,400,16
20260325,889218,005,30
68362180,889218,105,10
65000177,889218,401,3
68195038,889218,401,1
21031721,889218,005,2
21031714,889218,005,4
67070314,889218,005,4
67613440,889218,401,48
21051151,889218,001,270
65036972,889218,001,270
21018875,889218,001,144
67158725,889218,005,20
65000098,889218,401,3
20280037,889218,005,36
68362156,889218,105,8
20098682,889218,005,1
21141202,889218,111,312
21087365,889218,005,1
20271669,889218,005,1
68520973,889218,111,65
67014611,889218,401,2
20260326,889218,105,7
21028787,889218,005,3
20093126,889218,401,24
21095090,889218,011,5
21141352,889218,401,2
20280036,889218,005,1
21028786,889218,005,16
21051153,889218,005,1
21141353,889218,111,696
65000045,889218,005,1
21028785,889218,111,192
21141185,889218,005,8
21038483,889218,101,29
65025136,889218,005,24
21141356,889218,001,19
21188999,889218,400,24
20271665,889218,005,140
65000050,889218,005,1
65000052,889218,005,12
21031718,889218,011,41
21152629,889218,005,1
21051152,889218,005,6
67526330,889218,105,8
67898916,889218,105,8
68148519,889218,105,8
65000302,889218,005,12
21051154,889218,005,1
21071761,889218,411,192
20271668,889218,005,1
65000313,889219,111,75
21141183,889219,005,2
65000058,889219,405,120
20272817,889219,005,3
21031719,889219,011,408
21038477,889219,105,84
68362156,889219,005,3
21141200,889219,001,120
65000100,889219,005,2408
68362155,889219,005,12
68362181,889219,401,2502
65000207,889219,101,1547
68520982,889219,005,39
20093126,889219,011,2070
21135330,889219,005,1
65000176,889219,011,220
21141359,889219,005,1
20067720,889219,400,12
21087822,889219,005,270
65000044,889219,005,11
67052108,889219,005,11
65025137,889219,005,1
68362180,889219,001,35
20260325,889219,005,1
21088608,889219,411,3580
21038476,889219,005,72
20260326,889219,011,702
21141202,889219,005,40
65000102,889219,005,11
21142890,889219,001,58
21055185,889219,005,1
20098611,889219,001,37
21031722,889219,005,3
20296453,889219,005,1152
65025136,889219,105,85
21131510,889219,011,320
21189002,889219,105,72
65000174,889219,005,324
67606813,889219,005,6
20271669,889219,005,11
65000309,889219,005,2
21088945,889219,001,528
65000098,889219,401,30
65000302,889219,411,28
65000315,889219,005,9
65000094,889219,005,6
68362158,889219,101,4320
65038606,889219,101,656
65000173,889219,105,82
21071761,889219,005,1
65000175,889219,011,29
21087825,889219,005,16
67158723,889219,111,185
21090468,889219,001,40
21088946,889219,005,5
65000237,889219,401,39
21189192,889219,411,189
20093128,889219,005,2
21141355,889219,005,4
65000323,889219,101,3240
67613440,889219,005,280
21038318,889219,411,1656
21031721,889219,001,204
20271670,889220,001,544
20223740,889220,401,87
20223744,889220,401,87
65000047,889220,011,1098
21087825,889220,005,3
68362155,889220,005,2044
65025136,889220,101,109
21018875,889220,400,12
65000098,889220,005,1
20271669,889220,105,31
21087365,889220,005,14
21189185,889220,005,720
65000099,889220,005,528
65000052,889220,005,4
65000100,889220,005,80
21087822,889220,405,46
21031719,889220,011,19
21090467,889220,401,1104
68362158,889220,105,24
21039239,889220,005,4
21088945,889220,401,23
65000102,889220,005,12
68421177,889220,005,600
21038477,889220,005,1
20271665,889220,001,31
21028789,889220,101,1680
21028787,889220,005,380
68520973,889220,005,1
21051153,889220,005,1
21038323,889220,011,96
20280037,889220,005,1
65025035,889220,401,3096
21141183,889220,005,504
21068907,889220,005,6
21038481,889220,101,2136
21031714,889220,005,1
67070314,889220,005,1
21088608,889220,005,1
21087821,889220,005,13
65000207,889220,001,57
21189196,889220,411,1360
65038603,889220,001,60
21038320,889220,005,6
65000173,889220,001,42
68644416,889220,011,144
21087820,889220,005,5
65000174,889220,005,16
21051154,889220,001,108
68362156,889220,105,40
65000101,889220,005,12
20067720,889220,005,1
65000315,889220,011,828
21031718,889220,005,8
21142890,889220,401,21
21088946,889220,101,704
21028788,889220,101,31
21141354,889220,001,57
68362180,889220,001,672
65000044,889220,005,4
65000058,889220,005,13
68520982,889220,005,1
68594505,889220,001,96
20276669,889220,411,15
21141200,889220,105,30
65000094,889220,001,576
21087823,889220,001,640
21189303,889220,111,1665
21087819,889220,005,5
21141200,889221,005,36
20296649,889221,005,96
67014611,889221,001,24
21051153,889221,005,12
21189185,889221,005,20
20271670,889221,005,30
21038320,889221,105,1
21142889,889221,005,1
21141184,889221,005,28
21152627,889221,011,9
65000174,889221,005,1
21142890,889221,005,16
21131510,889221,005,1
65000058,889221,411,90
65000098,889221,011,54
21090926,889221,005,1
21141354,889221,411,6
65000094,889221,105,2
21189303,889221,011,7
68362181,889221,005,1
68520982,889221,005,1
21036758,889221,101,12
65000208,889221,011,72
65000043,889221,400,1
65025035,889221,005,1
21087826,889221,005,1
21028789,889221,005,1
21141201,889221,001,48
21141610,889221,411,300
20271668,889221,105,2
65000048,889221,005,1
68362180,889221,401,240
65000099,889221,005,1
21026564,889221,401,3
21087820,889221,101,216
21087366,889221,401,2
65025031,889221,005,1
21087377,889221,005,1
20067720,889221,101,1
20098682,889221,005,1
21087368,889221,005,6
65000309,889221,101,7
21038483,889221,001,72
65000062,889221,400,12
21038334,889221,005,12
21038480,889221,005,1
68520973,889221,001,48
21087379,889221,005,1
21031722,889221,101,80
65000097,889221,105,3
21141355,889221,005,1
67158725,889221,005,1
65000311,889221,011,64
67613440,889221,001,9
67500261,889221,111,48
21038477,889221,005,1
67526330,889221,005,1
67898916,889221,005,1
68148519,889221,005,1
21087372,889221,005,20
21068907,889221,005,1
20103643,889221,405,1
21038323,889222,005,36
21031714,889222,005,24
67070314,889222,005,24
21141201,889222,005,1
20223740,889222,005,1
20223744,889222,005,1
21087824,889222,005,20
21026564,889222,005,1
65000237,889222,401,48
21051151,889222,005,6
65036972,889222,005,6
21028788,889222,005,1
20260326,889222,105,2
68362182,889222,011,24
21087819,889222,005,1
21088946,889222,105,1
21087377,889222,005,1
68520982,889222,401,5
20272817,889222,011,36
21051153,889222,405,1
21152629,889222,001,12
21141356,889222,101,29
20098611,889222,101,2
68362180,889222,105,2
65000047,889222,101,72
65000043,889222,001,12
65000176,889222,005,1
21087825,889222,101,48
21095090,889222,401,90
21031720,889222,001,6
65000323,889222,005,12
21087374,889222,001,24
65025031,889222,001,9
21028785,889222,411,80
65025136,889222,005,1
65000207,889222,005,1
21189002,889222,001,24
21189189,889222,005,1
21189185,889222,001,32
21152627,889222,011,16
65000102,889222,105,1
65000052,889222,005,1
21189303,889222,005,30
20271665,889222,005,24
65000173,889222,005,1
21188999,889222,400,1
21189192,889222,001,16
21018875,889222,401,2
21088945,889222,005,28
65000048,889222,005,1
21189377,889222,005,12
21038320,889222,111,5
20276672,889222,401,1
21090468,889222,005,1
68362156,889222,005,1
65000062,889222,005,1
21087821,889222,005,1
20067720,889222,101,16
21142889,889222,005,1
21141202,889222,005,1
67606813,889222,400,12
21031721,889222,005,1
65000044,889222,005,16
21087379,889222,005,1
21028789,889222,005,20
65000301,889222,011,36
21031712,889223,005,12
20067720,889223,401,1
21028787,889223,005,28
65000048,889223,005,1
68421177,889223,005,1
67526330,889223,001,3
67898916,889223,001,3
68148519,889223,001,3
21036758,889223,411,80
21026564,889223,001,5
65000309,889223,001,7
21055185,889223,001,2
21141359,889223,001,16
21087379,889223,101,32
21038481,889223,005,1
65000177,889223,005,20
65000094,889223,001,4
65000045,889223,105,1
21090925,889223,011,4
21087820,889223,005,24
21038482,889223,401,1
65025031,889223,005,1
21068907,889223,005,1
65000099,889223,005,1
21141185,889223,405,1
65000101,889223,005,1
21038334,889223,005,1
65000062,889223,001,3
20093126,889223,005,1
21039240,889223,111,6
21038318,889223,005,36
21087368,889223,005,1
20271671,889223,001,12
65025137,889223,005,1
68644416,889223,401,48
65000173,889223,401,2
21087826,889223,005,24
65025136,889223,001,2
20272817,889223,001,24
21088945,889223,005,1
20271668,889223,005,1
21018875,889223,101,72
68362181,889223,005,1
20098682,889223,101,39
21141202,889223,105,3
67158725,889223,101,96
21135330,889223,005,1
20223740,889223,001,24
20223744,889223,001,24
21189196,889223,005,1
21141353,889223,105,1
67017903,889223,401,36
68362158,889223,105,1
21087819,889223,005,1
21087374,889223,005,6
20280036,889223,001,24
21051153,889223,005,16
65000102,889223,005,1
21131510,889223,005,20
20296453,889223,400,12
21051152,889223,001,3
20064019,889223,411,4
65000097,889223,005,1
65000058,889223,005,1
21031723,889223,005,30
65000323,889223,005,1
21031713,889223,001,12
65000313,889223,005,12
68362156,889223,101,1
21141359,889224,101,1
65000173,889224,400,18
20260325,889224,105,1
65000046,889224,005,1
65000309,889224,005,30
21031713,889224,405,1
21090926,889224,005,1
21087825,889224,001,2
65000311,889224,005,1
21039239,889224,005,1
20280037,889224,011,1
68594505,889224,005,1
21141356,889224,101,16
21141354,889224,005,1
21141355,889224,005,1
21071761,889224,005,28
21031719,889224,005,20
21087379,889224,105,1
67158725,889224,005,1
65000097,889224,005,36
21038483,889224,400,12
21028785,889224,001,2
20271668,889224,005,1
21141183,889224,005,1
65000043,889224,401,1
65000301,889224,011,2
65000101,889224,401,2
65000315,889224,101,24
65000176,889224,005,16
21038323,889224,005,24
68362182,889224,101,20
65000207,889224,401,1
21038318,889224,005,12
65000099,889224,005,1
21189192,889224,005,1
21031722,889224,005,1
65000100,889224,005,1
68421177,889224,001,1
20103643,889224,005,20
21087377,889224,005,1
20280036,889224,001,2
21087819,889224,401,2
21031712,889224,105,1
20271671,889224,411,24
65000048,889224,001,16
21087823,889224,005,12
65000050,889224,005,24
21087815,889224,005,1
65025136,889224,005,6
20098611,889224,401,20
67500261,889224,101,24
20296453,889224,005,1
21189196,889224,005,1
21087816,889224,005,1
20273957,889224,111,2
21036758,889224,005,1
21051151,889224,105,1
65036972,889224,105,1
21028784,889224,005,1
67017903,889224,001,1
68362158,889225,001,3
21152627,889225,005,28
65000207,889225,111,72
21028787,889225,005,1
21031720,889225,401,48
21087820,889225,011,4
20223740,889225,111,4
20223744,889225,111,4
21039239,889225,005,1
21141353,889225,001,3
21135330,889225,401,1
21090926,889225,001,24
67526330,889225,005,1
67898916,889225,005,1
68148519,889225,005,1
21068907,889225,005,1
65000098,889225,101,7
68362180,889225,001,24
65000209,889225,005,1
21031714,889225,401,40
67070314,889225,401,40
65000176,889225,101,29
21087823,889225,001,24
65000097,889225,005,12
68520973,889225,005,16
20103643,889225,400,12
21083504,889225,101,16
65000048,889225,001,3
21051151,889225,005,1
65036972,889225,005,1
65000058,889225,005,1
21039240,889225,005,1
21071761,889225,005,6
21038480,889225,005,1
21189196,889225,005,1
65000208,889225,005,1
21087379,889225,005,1
21055185,889225,101,48
21087815,889225,005,30
21031723,889225,005,20
21038481,889225,105,4
65000301,889225,005,1
21051154,889225,005,24
20272817,889225,005,1
65025137,889225,005,1
65000315,889225,001,3
65038606,889225,001,12
20280037,889225,005,1
21018875,889225,105,5
21038478,889225,005,1
21028784,889225,411,3
65000100,889225,001,24
21141200,889225,005,20
21142890,889225,005,1
67613440,889225,005,1
68362156,889225,401,18
20271671,889225,001,3
65000062,889225,005,12
68520982,889225,005,1
68362154,889225,005,36
21028786,889225,005,1
67014611,889225,401,3
20271670,889225,401,2
21141183,889225,105,4
65038603,889225,405,5
21189189,889225,105,4
65000173,889226,011,1872
65000046,889226,005,1
65000101,889226,005,14
21090925,889226,101,215
21141202,889226,401,2
21087379,889226,005,6
21087371,889226,101,3504
21026564,889226,005,9
65000301,889226,005,1332
21141352,889226,005,1008
20296649,889226,005,3
67606813,889226,005,1
21018875,889226,005,14
21087824,889226,411,3360
65000044,889226,011,3168
65000323,889226,401,2544
67158723,889226,011,792
20260325,889226,005,16
20271670,889226,111,4126
67052108,889226,401,7920
21189377,889226,005,12
21039240,889226,001,456
65025035,889226,105,63
21068907,889226,005,1
21189185,889226,005,20
20280036,889226,005,1
21031714,889226,001,48
67070314,889226,001,48
68362182,889226,105,14
21135330,889226,001,165
21039239,889226,005,9
21087816,889226,005,5
21028788,889226,005,1
65000178,889226,005,1
20271668,889226,401,31
20093128,889226,005,5208
65000208,889226,005,1050
65000047,889226,105,61
68520982,889226,001,960
20098682,889226,001,1416
21188999,889226,005,1
65000043,889226,401,41
21152629,889226,001,976
21036758,889226,005,1
21028784,889226,005,3
21051152,889226,005,1
65000097,889226,005,1040
21031712,889226,005,5
21142889,889226,001,1960
21028789,889226,005,13
21131510,889226,001,624
67526330,889226,400,12
67898916,889226,400,12
68148519,889226,400,12
68421177,889226,105,13
21051154,889226,405,21
21088608,889226,005,1
65000209,889226,005,1944
21087366,889226,401,213
21095090,889226,005,1
20272817,889226,005,1
21189189,889226,101,4752
65038603,889226,101,1744
21031713,889226,101,61
20296453,889227,011,120
20271668,889227,400,12
21087815,889227,401,2
21188999,889227,005,1
21087823,889227,101,360
21141183,889227,001,6
21087821,889227,005,1
20223740,889227,405,8
20223744,889227,405,8
21087372,889227,001,35
21087822,889227,005,12
65000058,889227,011,6
21135330,889227,411,50
21088946,889227,401,216
65000043,889227,105,4
21028789,889227,005,1
20260326,889227,001,4
21031718,889227,401,2
21087374,889227,005,12
65038603,889227,101,3
65000177,889227,001,48
21189185,889227,005,28
21152629,889227,001,3
67606813,889227,005,1
21087820,889227,005,1
21141354,889227,005,96
21087379,889227,011,4
21031713,889227,401,140
67052108,889227,005,1
65000100,889227,001,32
21038478,889227,005,3
65000313,889227,105,3
68195031,889227,005,1
67017903,889227,005,16
21018875,889227,411,54
21090468,889227,005,1
65000301,889227,005,1
20271669,889227,005,1
21088608,889227,005,2
20098611,889227,005,20
20067720,889227,005,24
21141185,889227,105,5
21038476,889227,001,6
21028785,889227,005,4
65000178,889227,101,336
21141201,889227,005,6
65000047,889227,001,4
67526330,889227,005,1
67898916,889227,005,1
68148519,889227,005,1
21031723,889227,105,4
65000050,889227,011,2
65000045,889227,005,36
67158725,889227,005,30
65000044,889227,001,4
68520973,889227,005,1
68362156,889227,005,1
21141610,889227,005,1
21152627,889227,005,3
65025137,889227,005,1
21039239,889227,005,1
65000099,889227,005,20
65000102,889227,111,58
21087826,889227,005,1
65000175,889227,111,32
21038334,889227,401,3
20280037,889227,111,1
65000043,889228,401,3
65000207,889228,005,12
21028785,889228,005,20
67014611,889228,005,1
21087824,889228,011,3
21018875,889228,001,24
21189189,889228,005,30
21189196,889228,401,3
68362182,889228,005,1
21028784,889228,005,1
21087368,889228,111,39
65000044,889228,005,1
21090467,889228,001,1
20098682,889228,005,1
21141353,889228,101,24
65000101,889228,005,1
68195038,889228,001,2
21087825,889228,005,1
68362158,889228,005,1
20280037,889228,400,12
67017903,889228,005,2
20260326,889228,011,36
65000094,889228,001,4
67158727,889228,005,1
21039239,889228,105,3
21038482,889228,005,16
21038480,889228,005,20
21031720,889228,005,1
20271669,889228,105,2
21038483,889228,001,16
21068907,889228,001,24
68594505,889228,401,6
65000047,889228,005,56
20098611,889228,401,140
21142889,889228,005,1
20260325,889228,111,4
21141185,889228,001,2
