uid,uniqueId,SQ
10009,20070563,4
10009,20265458,9
10009,20265469,10
10009,21068223,4
10009,67026663,4
10009,67109730,1
10009,67122983,4
10009,67174363,4
10009,67378431,2
10009,67424013,4
10009,67469008,9
10009,67677525,6
10009,67777202,3
10009,67930524,5
10009,67945890,1
10009,68145788,9
10009,68339145,6
10009,68365707,8
10009,68405565,6
10009,68413328,9
10009,68491059,10
10009,68506477,8
10009,68515376,7
10009,20265355,6
10009,20288812,3
10009,21073700,1
10009,21075355,6
10009,67032066,7
10009,67038047,8
10009,67472492,3
10009,67718408,9
10009,67852721,2
10009,67954247,8
10009,68127419,10
10009,68197147,8
10009,68408194,5
10009,68483757,8
10009,68505303,4
10009,68514536,7
10009,68653138,9
10009,20260066,7
10009,20281027,8
10009,21038000,1
10009,21136798,9
10009,67017261,2
10009,67034227,8
10009,67050495,6
10009,67083818,9
10009,67174324,5
10009,67456343,4
10009,67464875,6
10009,67616103,4
10009,67737639,10
10009,68204042,3
10009,68275678,9
10009,68335930,1
10009,68519025,6
10009,68568701,2
10009,68613685,6
10009,68641232,3
10009,75020599,10
10009,20283178,9
10009,21069104,5
10009,21080264,5
10009,67016676,7
10009,67022873,4
10009,67083197,8
10009,67101056,7
10009,67424022,3
10009,67499056,7
10009,67793000,1
10009,67807140,1
10009,68145866,7
10009,68265258,9
10009,68268536,7
10009,68360951,2
10009,68501680,1
10009,20264859,10
10009,20265866,7
10009,67009449,10
10009,67023343,4
10009,67334051,2
10009,67466812,3
10009,67468933,4
10009,67616073,4
10009,67770436,7
10009,68188819,10
10009,68508720,1
10009,68573778,9
10009,68620065,6
10009,20264850,1
10009,20265977,8
10009,20288922,3
10009,21131498,9
10009,21134586,7
10009,67044478,9
10009,67064398,9
10009,67109925,6
10009,67119522,3
10009,67207551,2
10009,67272031,2
10009,67394520,1
10009,67461737,8
10009,67465325,6
10009,67544770,1
10009,67952960,1
10009,67954358,9
10009,67981290,1
10009,68339135,6
10009,21010392,3
10009,21038003,4
10009,67023351,2
10009,67050493,4
10009,67050687,8
10009,67251232,3
10009,67402845,6
10009,67659655,6
10009,67726669,10
10009,67765025,6
10009,67769874,5
10009,68197336,7
10009,68385202,3
10009,68501682,3
10009,68613883,4
10009,68649773,4
10009,68653135,6
10009,68655973,4
10009,20064767,8
10009,20265274,5
10009,67049403,4
10009,67104568,9
10009,67419689,10
10009,67436699,10
10009,67460913,4
10009,67465390,1
10009,67468890,1
10009,67540285,6
10009,67581658,9
10009,67659998,9
10009,67780169,10
10009,67793801,2
10009,67844619,10
10009,67978670,1
10009,68152485,6
10009,68342313,4
10009,68413626,7
10009,68491061,2
10009,68544671,2
10009,68649763,4
10009,20084168,9
10009,20211354,5
10009,21135144,5
10009,67234203,4
10009,67437336,7
10009,67576487,8
10009,67954231,2
10009,67962807,8
10009,68181726,7
10009,68285775,6
10009,20089475,6
10009,20289432,3
10009,67100331,2
10009,67436693,4
10009,67455308,9
10009,67596553,4
10009,67700449,10
10009,67865346,7
10009,67884553,4
10009,68403027,8
10009,68408192,3
10009,68438274,5
10009,68518754,5
10009,68553416,7
10009,68619817,8
10009,68640591,2
10009,21010306,7
10009,21137644,5
10009,67575955,6
10009,67581134,5
10009,67720270,1
10009,67731976,7
10009,67764764,5
10009,67928496,7
10009,68159670,1
10009,68340509,10
10009,68343743,4
10009,68620133,4
10009,20237864,5
10009,21022945,6
10009,21071488,9
10009,21141569,10
10009,67339094,5
10009,67683912,3
10009,67788862,3
10009,67909283,4
10009,67954933,4
10009,68343807,8
10009,68381649,10
10009,68431712,3
10009,68553429,10
10009,G0000007,8
10009,20262634,5
10009,21069771,2
10009,67030698,9
10009,67050987,8
10009,67257700,1
10009,67683908,9
10009,68128659,10
10009,68139835,6
10009,68275457,8
10009,68412060,1
10009,68655890,1
10009,21070140,1
10009,67011333,4
10009,67306239,10
10009,68345385,6
10009,68445116,7
10009,21138833,4
10009,66813510,1
10009,67100312,3
10009,67464269,10
10009,67464880,1
10009,67498635,6
10009,67679177,8
10009,67871673,4
10009,68258870,1
10009,68345740,1
10009,68381628,9
10009,68553444,5
10009,68659002,3
10009,20077067,8
10009,20249675,6
10009,20268663,4
10009,34090898,9
10009,67051039,10
10009,67209744,5
10009,67700582,3
10009,67716290,1
10009,68343733,4
10009,68344012,3
10009,68417582,3
10009,68553437,8
10009,75020404,5
10009,G0001917,8
10009,20075417,8
10009,20079765,6
10009,21010274,5
10009,21036257,8
10009,21079680,1
10009,67038100,1
10009,67393446,7
10009,67401278,9
10009,67507727,8
10009,67652184,5
10009,67683709,10
10009,67770186,7
10009,67954941,2
10009,68300879,10
10009,68491079,10
10009,67053392,3
10009,67071529,10
10009,67127839,10
10009,67132365,6
10009,67622007,8
10009,67869491,2
10009,67981466,7
10009,68345496,7
10009,20262631,2
10009,20265354,5
10009,21023730,1
10009,21069911,2
10009,67051043,4
10009,67577104,5
10009,67787128,9
10009,67890301,2
10009,21133052,3
10009,67659637,8
10009,68471300,1
10009,68508730,1
10009,21069105,6
10009,67050571,2
10009,67419691,2
10009,21009607,8
10009,21038005,6
10009,21068212,3
10009,67235099,10
10009,67485445,6
10009,67485474,5
10009,68284626,7
10009,67044480,1
10009,67050824,5
10009,67142562,3
10009,68489351,2
10009,68669024,5
10009,20079175,6
10009,20224673,4
10009,21010149,10
10009,65024840,1
10009,67684214,5
10009,67730422,3
10009,68128671,2
10009,68367514,5
10009,68417487,8
10009,68571351,2
10009,21010706,7
10009,67395424,5
10009,67730642,3
10009,68183247,8
10009,68515330,1
10009,68557631,2
10009,68617650,1
10009,67422709,10
10009,67460919,10
10009,67728583,4
10009,67950276,7
10009,67954944,5
10009,20093235,6
10009,21069197,8
10009,67044479,10
10009,67060687,8
10009,67231647,8
10009,67282752,3
10009,67758158,9
10009,68351705,6
10009,68459257,8
10009,20240588,9
10009,20275960,1
10009,21075017,8
10009,67462041,2
10009,67659765,6
10009,67872020,1
10009,68141988,9
10009,68409589,10
10009,68505302,3
10009,67018448,9
10009,68297850,1
10009,68409591,2
10009,67007833,4
10009,67432155,6
10009,67962820,1
10009,68160778,9
10009,68363075,6
10009,68684983,4
10009,20239311,2
10009,67022703,4
10009,68620063,4
10009,20232227,8
10009,20240585,6
10009,67022705,6
10009,67608781,2
10009,68121810,1
10009,67059820,1
10009,68148669,10
10009,20265184,5
10009,68113770,1
10009,68407533,4
10009,67038096,7
10009,67469948,9
10009,68113078,9
10009,20249674,5
10009,20296261,2
10009,67134444,5
10009,68343734,5
10009,68373733,4
10009,67231765,6
10009,67767775,6
10009,67769872,3
10009,68643951,2
10009,20239309,10
10009,34090900,1
10009,67009437,8
10009,68343738,9
10009,75020196,7
10009,20071865,6
10009,67100345,6
10009,68641224,5
10009,67003225,6
10009,67869342,3
10009,68620089,10
10009,68515343,4
10009,66811112,3
10009,68514540,1
10009,68643902,3
10009,21073138,9
10009,66812739,10
10009,67394536,7
10009,68668682,3
10009,75020189,10
10009,20080202,3
10009,20265583,4
10009,20272577,8
10009,21021064,5
10009,21068308,9
10009,21069941,2
10009,21079592,3
10009,21079621,2
10009,21130885,6
10009,21138823,4
10009,21139812,3
10009,21151368,9
10009,21156735,6
10009,67035997,8
10009,67037079,10
10009,67162511,2
10009,67234220,1
10009,67318967,8
10009,67339066,7
10009,67394522,3
10009,67428379,10
10009,67458530,1
10009,67462665,6
10009,67486058,9
10009,67511705,6
10009,67521146,7
10009,67576479,10
10009,67595515,6
10009,67706865,6
10009,67796345,6
10009,67860864,5
10009,67914107,8
10009,68119660,1
10009,68285675,6
10009,68452913,4
10009,68668680,1
10009,20084927,8
10009,20090149,10
10009,20240592,3
10009,21069940,1
10009,21070555,6
10009,21142324,5
10009,67007027,8
10009,67009405,6
10009,67011012,3
10009,67234201,2
10009,67504692,3
10009,67783539,10
10009,67989759,10
10009,68127331,2
10009,68142343,4
10009,68151477,8
10009,68342274,5
10009,68448758,9
10009,68508736,7
10009,68587318,9
10009,68655640,1
10009,20097898,9
10009,20211370,1
10009,20260081,2
10009,20265589,10
10009,21024116,7
10009,21136794,5
10009,21184987,8
10009,67102055,6
10009,67292064,5
10009,67418695,6
10009,67472548,9
10009,67577113,4
10009,67642676,7
10009,67830177,8
10009,67844621,2
10009,67865365,6
10009,68142346,7
10009,68275485,6
10009,68413630,1
10009,68502396,7
10009,68506195,6
10009,68519010,1
10009,68596672,3
10009,68723847,8
10009,20071644,5
10009,20201055,6
10009,21009606,7
10009,21069526,7
10009,67016945,6
10009,67023320,1
10009,67030661,2
10009,67037556,7
10009,67038098,9
10009,67072988,9
10009,67318968,9
10009,67394514,5
10009,67395453,4
10009,67423893,4
10009,67464864,5
10009,67465324,5
10009,67677519,10
10009,67772237,8
10009,67786027,8
10009,67786982,3
10009,67795725,6
10009,67985207,8
10009,67989758,9
10009,67989765,6
10009,68197546,7
10009,68339080,1
10009,68343741,2
10009,68417457,8
10009,68515329,10
10009,68642084,5
10009,68668690,1
10009,75018194,5
10009,20084190,1
10009,20265332,3
10009,20265365,6
10009,21035221,2
10009,21069926,7
10009,34090546,7
10009,67014145,6
10009,67146634,5
10009,67326635,6
10009,67431408,9
10009,67458520,1
10009,67469034,5
10009,67581148,9
10009,67701643,4
10009,67813141,2
10009,67909287,8
10009,67940743,4
10009,68258872,3
10009,68300890,1
10009,68300918,9
10009,68344006,7
10009,20267164,5
10009,20278973,4
10009,21037997,8
10009,21069562,3
10009,67108434,5
10009,67404150,1
10009,67423891,2
10009,67462677,8
10009,67677542,3
10009,67716285,6
10009,67852483,4
10009,67872015,6
10009,68336315,6
10009,68471686,7
10009,68640590,1
10009,75018638,9
10009,20254603,4
10009,21079595,6
10009,66814220,1
10009,67062958,9
10009,67073418,9
10009,67083459,10
10009,67333034,5
10009,67455306,7
10009,67583190,1
10009,67741697,8
10009,67763243,4
10009,67980350,1
10009,68127610,1
10009,68135995,6
10009,68143616,7
10009,68425594,5
10009,68428798,9
10009,68431494,5
10009,68596673,4
10009,68681904,5
10009,20223398,9
10009,20230476,7
10009,20260063,4
10009,20265360,1
10009,20270257,8
10009,20272594,5
10009,67052344,5
10009,67096593,4
10009,67120901,2
10009,67122967,8
10009,67332986,7
10009,67581654,5
10009,67764842,3
10009,67770435,6
10009,68142102,3
10009,68142543,4
10009,68185270,1
10009,68188807,8
10009,68265252,3
10009,68294616,7
10009,68490688,9
10009,68661707,8
10009,75020596,7
10009,67036235,6
10009,67110732,3
10009,67112241,2
10009,67205656,7
10009,67378783,4
10009,67423888,9
10009,67432299,10
10009,67458522,3
10009,67485504,5
10009,67538984,5
10009,67700114,5
10009,67970245,6
10009,68121804,5
10009,68142551,2
10009,68431733,4
10009,68472672,3
10009,68643959,10
10009,68684801,2
10009,20211391,2
10009,20260067,8
10009,20260453,4
10009,21037213,4
10009,21070627,8
10009,21075116,7
10009,21151376,7
10009,66814121,2
10009,67002716,7
10009,67005541,2
10009,67009480,1
10009,67038181,2
10009,67052345,6
10009,67056764,5
10009,67067507,8
10009,67461732,3
10009,67472555,6
10009,67659710,1
10009,67716294,5
10009,67830179,10
10009,67892499,10
10009,67956553,4
10009,68128675,6
10009,68196028,9
10009,68279101,2
10009,68339091,2
10009,68381009,10
10009,68405397,8
10009,68502382,3
10009,68525070,1
10009,68669023,4
10009,20264861,2
10009,20268713,4
10009,20269170,1
10009,21069935,6
10009,21070885,6
10009,21074141,2
10009,21079598,9
10009,67015588,9
10009,67050222,3
10009,67464272,3
10009,67595528,9
10009,67614733,4
10009,67727271,2
10009,67869865,6
10009,67950193,4
10009,68116856,7
10009,68141892,3
10009,68142531,2
10009,68203110,1
10009,68355148,9
10009,68416615,6
10009,68506481,2
10009,68613816,7
10009,68671360,1
10009,20109088,9
10009,20109652,3
10009,20265585,6
10009,66810415,6
10009,67056746,7
10009,67060691,2
10009,67139836,7
10009,67258026,7
10009,67417194,5
10009,67443153,4
10009,67793799,10
10009,67909288,9
10009,67980142,3
10009,68213956,7
10009,68271245,6
10009,68275474,5
10009,68382809,10
10009,68415945,6
10009,68415970,1
10009,68488317,8
10009,68620057,8
10009,68620272,3
10009,68655481,2
10009,20278936,7
10009,21010144,5
10009,21069591,2
10009,67047206,7
10009,67110752,3
10009,67318977,8
10009,67462787,8
10009,67525757,8
10009,67713881,2
10009,67978674,5
10009,68509311,2
10009,68544669,10
10009,68553431,2
10009,68669029,10
10009,20247830,1
10009,20272181,2
10009,20288923,4
10009,21130641,2
10009,67039337,8
10009,67146628,9
10009,67704625,6
10009,67727283,4
10009,67730640,1
10009,67796400,1
10009,67932822,3
10009,68151483,4
10009,68285153,4
10009,68365706,7
10009,75020277,8
10009,20229789,10
10009,21069446,7
10009,67134450,1
10009,67162448,9
10009,67241010,1
10009,67356938,9
10009,67472759,10
10009,67562556,7
10009,67725825,6
10009,67750301,2
10009,68398680,1
10009,68406997,8
10009,68414595,6
10009,68458925,6
10009,68483764,5
10009,68513099,10
10009,68515366,7
10009,68612367,8
10009,68647293,4
10009,68654771,2
10009,20105540,1
10009,20278937,8
10009,21024809,10
10009,21130334,5
10009,21141771,2
10009,67044481,2
10009,67064436,7
10009,67464292,3
10009,67464485,6
10009,67542954,5
10009,67683703,4
10009,67683914,5
10009,67748857,8
10009,67770430,1
10009,67914103,4
10009,67960772,3
10009,68416916,7
10009,68431503,4
10009,68638831,2
10009,68658998,9
10009,20094677,8
10009,20265277,8
10009,20265845,6
10009,21075383,4
10009,66819107,8
10009,67150444,5
10009,67165930,1
10009,67396391,2
10009,67658434,5
10009,67700575,6
10009,67871510,1
10009,68293660,1
10009,68416855,6
10009,68417490,1
10009,68505372,3
10009,68519854,5
10009,68610016,7
10009,68655884,5
10009,20114103,4
10009,20275711,2
10009,21010237,8
10009,21072859,10
10009,21156859,10
10009,67074814,5
10009,67100490,1
10009,67110750,1
10009,67343004,5
10009,67349269,10
10009,67436688,9
10009,67543004,5
10009,67960773,4
10009,68448740,1
10009,68554128,9
10009,68580999,10
10009,68610014,5
10009,68619835,6
10009,68678526,7
10009,68681927,8
10009,20295992,3
10009,21037998,9
10009,67172594,5
10009,67581897,8
10009,67677517,8
10009,68116835,6
10009,68172125,6
10009,68283229,10
10009,68555454,5
10009,68617643,4
10009,20084174,5
10009,67062961,2
10009,67401276,7
10009,67465375,6
10009,67469016,7
10009,67848918,9
10009,21024102,3
10009,67038399,10
10009,67065051,2
10009,67072987,8
10009,67117447,8
10009,67162510,1
10009,67702009,10
10009,67788663,4
10009,67943012,3
10009,67954140,1
10009,68382390,1
10009,20261867,8
10009,21037691,2
10009,21070201,2
10009,67049774,5
10009,67061087,8
10009,67683705,6
10009,67764906,7
10009,67825847,8
10009,67852477,8
10009,67962806,7
10009,68161689,10
10009,68275686,7
10009,68414593,4
10009,68669030,1
10009,67026656,7
10009,67055670,1
10009,67124580,1
10009,67581724,5
10009,68285155,6
10009,68293113,4
10009,68437275,6
10009,20277919,10
10009,21069770,1
10009,66821271,2
10009,67011368,9
10009,67134446,7
10009,67486146,7
10009,67496305,6
10009,67549550,1
10009,67770062,3
10009,67848926,7
10009,67932826,7
10009,68398712,3
10009,20261864,5
10009,67039336,7
10009,67292431,2
10009,67424015,6
10009,67464422,3
10009,68339148,9
10009,21131094,5
10009,64027301,2
10009,67033212,3
10009,67055662,3
10009,67772221,2
10009,67777453,4
10009,67832932,3
10009,68476582,3
10009,68642659,10
10009,21069755,6
10009,21073969,10
10009,21079520,1
10009,67365306,7
10009,67488766,7
10009,67538933,4
10009,67786978,9
10009,67954514,5
10009,67987007,8
10009,68342268,9
10009,20289035,6
10009,21072852,3
10009,21183719,10
10009,67083816,7
10009,67162480,1
10009,68151479,10
10009,68197000,1
10009,68277930,1
10009,68417467,8
10009,66818973,4
10009,67402262,3
10009,67466244,5
10009,67594283,4
10009,67630370,1
10009,68448750,1
10009,68545316,7
10009,68570288,9
10009,65024859,10
10009,67134448,9
10009,67404474,5
10009,67417199,10
10009,67470562,3
10009,67562552,3
10009,67698761,2
10009,67702011,2
10009,68115985,6
10009,68143608,9
10009,20105411,2
10009,20254008,9
10009,21079620,1
10009,68180840,1
10009,68268339,10
10009,68381637,8
10009,68471417,8
10009,68543264,5
10009,20265584,5
10009,67490539,10
10009,67727272,3
10009,67911477,8
10009,68649304,5
10009,75020597,8
10009,20232929,10
10009,21012096,7
10009,67464355,6
10009,67787062,3
10009,68559537,8
10009,21151373,4
10009,67036658,9
10009,67954258,9
10009,68188799,10
10009,21010308,9
10009,67796393,4
10009,67859045,6
10009,68184650,1
10009,68553419,10
10009,21037919,10
10009,67843816,7
10009,68121985,6
10009,20264855,6
10009,66811703,4
10009,67112473,4
10009,67385075,6
10009,68142355,6
10009,68407520,1
10009,68505298,9
10009,68602184,5
10009,21186534,5
10009,67165581,2
10009,68121820,1
10009,68471691,2
10009,20238856,7
10009,67974135,6
10009,20099182,3
10009,21148810,1
10009,67143811,2
10009,67466810,1
10009,68156696,7
10009,75020406,7
10009,21010170,1
10009,67706637,8
10009,67714437,8
10009,68197548,9
10009,20213861,2
10009,20247406,7
10009,67012349,10
10009,68452914,5
10009,20232930,1
10009,21071483,4
10009,20099208,9
10009,21025519,10
10009,67165883,4
10009,67235052,3
10009,68151359,10
10009,68542853,4
10009,67500418,9
10009,68655907,8
10009,75019070,1
10009,75019479,10
10009,20232933,4
10009,68407521,2
10009,68472564,5
10009,75018824,5
10009,67419702,3
10009,68388165,6
10009,67044180,1
10009,67079959,10
10009,67583188,9
10009,68361811,2
10009,67905921,2
10009,67462735,6
10009,21139807,8
10009,67272029,10
10009,67894334,5
10009,67876459,10
10009,68386245,6
10009,67605618,9
10009,67659712,3
10009,67462673,4
10009,67724495,6
10009,20062275,6
10009,20100562,3
10009,67724500,1
10009,67962981,2
10009,75019845,6
10009,21134536,7
10009,68458171,2
10009,75018392,3
10009,75020376,7
10009,20223400,1
10009,20238571,2
10009,20268648,9
10009,20295669,10
10009,21011901,2
10009,21037210,1
10009,21074783,4
